lsoa11cd,lad19cd,lad19nm,index_domain,decile,rank,score,year
E01005885,E08000007,Stockport,Income Deprivation Affecting Children,9,26893,0.053,2019
E01005885,E08000007,Stockport,Income Deprivation Affecting Older People,5,16025,0.131,2019
E01005885,E08000007,Stockport,Index of Multiple Deprivation,6,16749,17.269,2019
E01005885,E08000007,Stockport,Living Environment,2,4572,39.14,2019
E01005886,E08000007,Stockport,Barriers to Housing and Services,9,27807,10.833,2019
E01005886,E08000007,Stockport,Crime,2,3353,1.023,2019
E01005886,E08000007,Stockport,"Education, Skills and Training",3,8240,30.846,2019
E01005886,E08000007,Stockport,Employment,2,4078,0.184,2019
E01005886,E08000007,Stockport,Health Deprivation and Disability,2,3766,1.065,2019
E01005886,E08000007,Stockport,Income,2,6417,0.204,2019
E01005886,E08000007,Stockport,Income Deprivation Affecting Children,3,8498,0.224,2019
E01005886,E08000007,Stockport,Income Deprivation Affecting Older People,3,6759,0.253,2019
E01005886,E08000007,Stockport,Index of Multiple Deprivation,2,5071,37.422,2019
E01005886,E08000007,Stockport,Living Environment,3,6730,33.924,2019
E01005887,E08000007,Stockport,Barriers to Housing and Services,5,13597,22.634,2019
E01005887,E08000007,Stockport,Crime,1,2802,1.099,2019
E01005887,E08000007,Stockport,"Education, Skills and Training",2,6083,37.387,2019
E01005887,E08000007,Stockport,Employment,1,3021,0.202,2019
E01005887,E08000007,Stockport,Health Deprivation and Disability,2,4609,0.951,2019
E01005887,E08000007,Stockport,Income,2,3798,0.255,2019
E01005887,E08000007,Stockport,Income Deprivation Affecting Children,2,5129,0.284,2019
E01005887,E08000007,Stockport,Income Deprivation Affecting Older People,2,5932,0.27,2019
E01005887,E08000007,Stockport,Index of Multiple Deprivation,2,3825,41.657,2019
E01005887,E08000007,Stockport,Living Environment,5,16148,18.867,2019
E01005888,E08000007,Stockport,Barriers to Housing and Services,9,27420,11.191,2019
E01005888,E08000007,Stockport,Crime,5,16391,0.019,2019
E01005888,E08000007,Stockport,"Education, Skills and Training",4,11719,23.317,2019
E01005888,E08000007,Stockport,Employment,3,8525,0.13,2019
E01005888,E08000007,Stockport,Health Deprivation and Disability,3,7851,0.607,2019
E01005888,E08000007,Stockport,Income,3,8829,0.17,2019
E01005888,E08000007,Stockport,Income Deprivation Affecting Children,3,8965,0.217,2019
E01005888,E08000007,Stockport,Income Deprivation Affecting Older People,4,11938,0.174,2019
E01005888,E08000007,Stockport,Index of Multiple Deprivation,4,11137,24.385,2019
E01005888,E08000007,Stockport,Living Environment,5,14709,20.783,2019
E01005889,E08000007,Stockport,Barriers to Housing and Services,9,28388,10.218,2019
E01005889,E08000007,Stockport,Crime,1,2625,1.129,2019
E01005889,E08000007,Stockport,"Education, Skills and Training",3,7752,32.171,2019
E01005889,E08000007,Stockport,Employment,3,8345,0.131,2019
E01005889,E08000007,Stockport,Health Deprivation and Disability,2,5376,0.859,2019
E01005889,E08000007,Stockport,Income,3,7061,0.194,2019
E01005889,E08000007,Stockport,Income Deprivation Affecting Children,3,7064,0.247,2019
E01005889,E08000007,Stockport,Income Deprivation Affecting Older People,2,5966,0.269,2019
E01005889,E08000007,Stockport,Index of Multiple Deprivation,2,6512,33.386,2019
E01005889,E08000007,Stockport,Living Environment,2,5817,35.973,2019
E01005890,E08000007,Stockport,Barriers to Housing and Services,6,17356,19.425,2019
E01005890,E08000007,Stockport,Crime,1,2955,1.076,2019
E01005890,E08000007,Stockport,"Education, Skills and Training",2,4256,44.62,2019
E01005890,E08000007,Stockport,Employment,2,6274,0.153,2019
E01005890,E08000007,Stockport,Health Deprivation and Disability,3,6979,0.691,2019
E01005890,E08000007,Stockport,Income,2,4656,0.237,2019
E01005890,E08000007,Stockport,Income Deprivation Affecting Children,2,3404,0.326,2019
E01005890,E08000007,Stockport,Income Deprivation Affecting Older People,3,7082,0.247,2019
E01005890,E08000007,Stockport,Index of Multiple Deprivation,2,5321,36.662,2019
E01005890,E08000007,Stockport,Living Environment,5,14813,20.614,2019
E01005891,E08000007,Stockport,Barriers to Housing and Services,6,17486,19.329,2019
E01005891,E08000007,Stockport,Crime,9,27601,-0.831,2019
E01005891,E08000007,Stockport,"Education, Skills and Training",6,19278,12.739,2019
E01005891,E08000007,Stockport,Employment,5,15142,0.086,2019
E01005891,E08000007,Stockport,Health Deprivation and Disability,4,12457,0.243,2019
E01005891,E08000007,Stockport,Income,8,23699,0.06,2019
E01005891,E08000007,Stockport,Income Deprivation Affecting Children,7,20707,0.091,2019
E01005891,E08000007,Stockport,Income Deprivation Affecting Older People,9,28345,0.054,2019
E01005891,E08000007,Stockport,Index of Multiple Deprivation,7,21760,12.361,2019
E01005891,E08000007,Stockport,Living Environment,8,25841,8.321,2019
E01005892,E08000007,Stockport,Barriers to Housing and Services,10,30427,7.871,2019
E01005892,E08000007,Stockport,Crime,2,6184,0.729,2019
E01005892,E08000007,Stockport,"Education, Skills and Training",3,9461,27.844,2019
E01005892,E08000007,Stockport,Employment,4,10828,0.111,2019
E01005892,E08000007,Stockport,Health Deprivation and Disability,4,10631,0.376,2019
E01005892,E08000007,Stockport,Income,4,11542,0.139,2019
E01005892,E08000007,Stockport,Income Deprivation Affecting Children,4,10692,0.191,2019
E01005892,E08000007,Stockport,Income Deprivation Affecting Older People,4,10812,0.189,2019
E01005892,E08000007,Stockport,Index of Multiple Deprivation,4,10130,26.09,2019
E01005892,E08000007,Stockport,Living Environment,2,3850,41.331,2019
E01005893,E08000007,Stockport,Barriers to Housing and Services,8,25940,12.557,2019
E01005893,E08000007,Stockport,Crime,3,7010,0.656,2019
E01005893,E08000007,Stockport,"Education, Skills and Training",3,7606,32.536,2019
E01005893,E08000007,Stockport,Employment,4,10981,0.11,2019
E01005893,E08000007,Stockport,Health Deprivation and Disability,2,5667,0.826,2019
E01005893,E08000007,Stockport,Income,4,10259,0.153,2019
E01005893,E08000007,Stockport,Income Deprivation Affecting Children,4,11100,0.185,2019
E01005893,E08000007,Stockport,Income Deprivation Affecting Older People,3,7518,0.24,2019
E01005893,E08000007,Stockport,Index of Multiple Deprivation,3,8439,29.143,2019
E01005893,E08000007,Stockport,Living Environment,2,3936,41.026,2019
E01005894,E08000007,Stockport,Barriers to Housing and Services,9,29364,9.175,2019
E01005894,E08000007,Stockport,Crime,5,13465,0.202,2019
E01005894,E08000007,Stockport,"Education, Skills and Training",5,14233,19.237,2019
E01005894,E08000007,Stockport,Employment,4,10762,0.112,2019
E01005894,E08000007,Stockport,Health Deprivation and Disability,4,9965,0.429,2019
E01005894,E08000007,Stockport,Income,4,12971,0.126,2019
E01005894,E08000007,Stockport,Income Deprivation Affecting Children,6,16893,0.122,2019
E01005894,E08000007,Stockport,Income Deprivation Affecting Older People,4,10845,0.188,2019
E01005894,E08000007,Stockport,Index of Multiple Deprivation,4,12488,22.372,2019
E01005894,E08000007,Stockport,Living Environment,2,5295,37.232,2019
E01005895,E08000007,Stockport,Barriers to Housing and Services,10,29796,8.68,2019
E01005895,E08000007,Stockport,Crime,4,13015,0.231,2019
E01005895,E08000007,Stockport,"Education, Skills and Training",5,13740,20.042,2019
E01005895,E08000007,Stockport,Employment,3,9303,0.123,2019
E01005895,E08000007,Stockport,Health Deprivation and Disability,2,5527,0.841,2019
E01005895,E08000007,Stockport,Income,3,9465,0.162,2019
E01005895,E08000007,Stockport,Income Deprivation Affecting Children,4,10681,0.191,2019
E01005895,E08000007,Stockport,Income Deprivation Affecting Older People,3,9529,0.207,2019
E01005895,E08000007,Stockport,Index of Multiple Deprivation,4,11207,24.264,2019
E01005895,E08000007,Stockport,Living Environment,5,16152,18.858,2019
E01005896,E08000007,Stockport,Barriers to Housing and Services,9,28693,9.894,2019
E01005896,E08000007,Stockport,Crime,4,12209,0.282,2019
E01005896,E08000007,Stockport,"Education, Skills and Training",4,12311,22.362,2019
E01005896,E08000007,Stockport,Employment,4,12004,0.103,2019
E01005896,E08000007,Stockport,Health Deprivation and Disability,3,8771,0.527,2019
E01005896,E08000007,Stockport,Income,4,10700,0.148,2019
E01005896,E08000007,Stockport,Income Deprivation Affecting Children,3,8238,0.228,2019
E01005896,E08000007,Stockport,Income Deprivation Affecting Older People,6,17983,0.115,2019
E01005896,E08000007,Stockport,Index of Multiple Deprivation,4,10649,25.194,2019
E01005896,E08000007,Stockport,Living Environment,1,2631,46.186,2019
E01005897,E08000007,Stockport,Barriers to Housing and Services,6,18492,18.5,2019
E01005897,E08000007,Stockport,Crime,6,18905,-0.151,2019
E01005897,E08000007,Stockport,"Education, Skills and Training",3,7683,32.343,2019
E01005897,E08000007,Stockport,Employment,3,8089,0.134,2019
E01005897,E08000007,Stockport,Health Deprivation and Disability,2,6449,0.741,2019
E01005897,E08000007,Stockport,Income,3,9116,0.166,2019
E01005897,E08000007,Stockport,Income Deprivation Affecting Children,4,10353,0.196,2019
E01005897,E08000007,Stockport,Income Deprivation Affecting Older People,4,12047,0.173,2019
E01005897,E08000007,Stockport,Index of Multiple Deprivation,3,9779,26.67,2019
E01005897,E08000007,Stockport,Living Environment,5,15988,19.071,2019
E01005898,E08000007,Stockport,Barriers to Housing and Services,4,10606,25.562,2019
E01005898,E08000007,Stockport,Crime,6,18120,-0.099,2019
E01005898,E08000007,Stockport,"Education, Skills and Training",6,18629,13.461,2019
E01005898,E08000007,Stockport,Employment,4,11101,0.11,2019
E01005898,E08000007,Stockport,Health Deprivation and Disability,4,11531,0.307,2019
E01005898,E08000007,Stockport,Income,5,14429,0.114,2019
E01005898,E08000007,Stockport,Income Deprivation Affecting Children,5,15508,0.135,2019
E01005898,E08000007,Stockport,Income Deprivation Affecting Older People,6,17361,0.12,2019
E01005898,E08000007,Stockport,Index of Multiple Deprivation,5,14780,19.537,2019
E01005898,E08000007,Stockport,Living Environment,6,17168,17.55,2019
E01005899,E08000007,Stockport,Barriers to Housing and Services,8,23328,14.77,2019
E01005899,E08000007,Stockport,Crime,4,10297,0.41,2019
E01005899,E08000007,Stockport,"Education, Skills and Training",6,19212,12.801,2019
E01005899,E08000007,Stockport,Employment,4,10385,0.115,2019
E01005899,E08000007,Stockport,Health Deprivation and Disability,4,12325,0.251,2019
E01005899,E08000007,Stockport,Income,5,15108,0.109,2019
E01005899,E08000007,Stockport,Income Deprivation Affecting Children,7,20033,0.095,2019
E01005899,E08000007,Stockport,Income Deprivation Affecting Older People,6,18679,0.11,2019
E01005899,E08000007,Stockport,Index of Multiple Deprivation,5,15729,18.461,2019
E01005899,E08000007,Stockport,Living Environment,7,20938,13.12,2019
E01005900,E08000007,Stockport,Barriers to Housing and Services,9,29177,9.382,2019
E01005900,E08000007,Stockport,Crime,3,8889,0.514,2019
E01005900,E08000007,Stockport,"Education, Skills and Training",6,18018,14.165,2019
E01005900,E08000007,Stockport,Employment,3,8055,0.134,2019
E01005900,E08000007,Stockport,Health Deprivation and Disability,2,5593,0.834,2019
E01005900,E08000007,Stockport,Income,4,11731,0.138,2019
E01005900,E08000007,Stockport,Income Deprivation Affecting Children,6,16960,0.121,2019
E01005900,E08000007,Stockport,Income Deprivation Affecting Older People,5,13803,0.153,2019
E01005900,E08000007,Stockport,Index of Multiple Deprivation,4,11444,23.883,2019
E01005900,E08000007,Stockport,Living Environment,5,16144,18.871,2019
E01005901,E08000007,Stockport,Barriers to Housing and Services,7,20965,16.562,2019
E01005901,E08000007,Stockport,Crime,6,17463,-0.053,2019
E01005901,E08000007,Stockport,"Education, Skills and Training",6,17977,14.205,2019
E01005901,E08000007,Stockport,Employment,4,12174,0.102,2019
E01005901,E08000007,Stockport,Health Deprivation and Disability,4,12668,0.228,2019
E01005901,E08000007,Stockport,Income,7,19995,0.078,2019
E01005901,E08000007,Stockport,Income Deprivation Affecting Children,4,12783,0.164,2019
E01005901,E08000007,Stockport,Income Deprivation Affecting Older People,9,27649,0.058,2019
E01005901,E08000007,Stockport,Index of Multiple Deprivation,6,18998,14.919,2019
E01005901,E08000007,Stockport,Living Environment,9,27632,6.64,2019
E01005902,E08000007,Stockport,Barriers to Housing and Services,3,7226,29.623,2019
E01005902,E08000007,Stockport,Crime,2,5128,0.829,2019
E01005902,E08000007,Stockport,"Education, Skills and Training",2,4519,43.528,2019
E01005902,E08000007,Stockport,Employment,2,3587,0.192,2019
E01005902,E08000007,Stockport,Health Deprivation and Disability,1,3047,1.17,2019
E01005902,E08000007,Stockport,Income,2,4501,0.24,2019
E01005902,E08000007,Stockport,Income Deprivation Affecting Children,3,7976,0.232,2019
E01005902,E08000007,Stockport,Income Deprivation Affecting Older People,1,3128,0.346,2019
E01005902,E08000007,Stockport,Index of Multiple Deprivation,2,3857,41.501,2019
E01005902,E08000007,Stockport,Living Environment,7,22717,11.259,2019
E01005903,E08000007,Stockport,Barriers to Housing and Services,9,27850,10.799,2019
E01005903,E08000007,Stockport,Crime,5,14682,0.128,2019
E01005903,E08000007,Stockport,"Education, Skills and Training",10,30229,2.599,2019
E01005903,E08000007,Stockport,Employment,8,26118,0.046,2019
E01005903,E08000007,Stockport,Health Deprivation and Disability,7,19971,-0.256,2019
E01005903,E08000007,Stockport,Income,10,31753,0.024,2019
E01005903,E08000007,Stockport,Income Deprivation Affecting Children,10,32614,0.01,2019
E01005903,E08000007,Stockport,Income Deprivation Affecting Older People,10,31525,0.034,2019
E01005903,E08000007,Stockport,Index of Multiple Deprivation,10,30094,5.426,2019
E01005903,E08000007,Stockport,Living Environment,9,28838,5.475,2019
E01005904,E08000007,Stockport,Barriers to Housing and Services,10,32651,2.694,2019
E01005904,E08000007,Stockport,Crime,4,11679,0.317,2019
E01005904,E08000007,Stockport,"Education, Skills and Training",9,26733,5.487,2019
E01005904,E08000007,Stockport,Employment,8,25467,0.048,2019
E01005904,E08000007,Stockport,Health Deprivation and Disability,7,21194,-0.334,2019
E01005904,E08000007,Stockport,Income,9,28004,0.042,2019
E01005904,E08000007,Stockport,Income Deprivation Affecting Children,10,31913,0.02,2019
E01005904,E08000007,Stockport,Income Deprivation Affecting Older People,8,24116,0.076,2019
E01005904,E08000007,Stockport,Index of Multiple Deprivation,9,27967,7.275,2019
E01005904,E08000007,Stockport,Living Environment,7,20215,13.892,2019
E01005905,E08000007,Stockport,Barriers to Housing and Services,5,14892,21.51,2019
E01005905,E08000007,Stockport,Crime,1,1833,1.281,2019
E01005905,E08000007,Stockport,"Education, Skills and Training",1,1674,60.602,2019
E01005905,E08000007,Stockport,Employment,1,2308,0.219,2019
E01005905,E08000007,Stockport,Health Deprivation and Disability,1,2219,1.326,2019
E01005905,E08000007,Stockport,Income,2,3848,0.254,2019
E01005905,E08000007,Stockport,Income Deprivation Affecting Children,2,4745,0.292,2019
E01005905,E08000007,Stockport,Income Deprivation Affecting Older People,3,6841,0.252,2019
E01005905,E08000007,Stockport,Index of Multiple Deprivation,1,2382,48.658,2019
E01005905,E08000007,Stockport,Living Environment,6,17911,16.586,2019
E01005906,E08000007,Stockport,Barriers to Housing and Services,10,29861,8.612,2019
E01005906,E08000007,Stockport,Crime,10,31783,-1.501,2019
E01005906,E08000007,Stockport,"Education, Skills and Training",9,29493,3.214,2019
E01005906,E08000007,Stockport,Employment,6,18839,0.07,2019
E01005906,E08000007,Stockport,Health Deprivation and Disability,4,10643,0.375,2019
E01005906,E08000007,Stockport,Income,9,28049,0.042,2019
E01005906,E08000007,Stockport,Income Deprivation Affecting Children,10,32512,0.012,2019
E01005906,E08000007,Stockport,Income Deprivation Affecting Older People,10,30065,0.044,2019
E01005906,E08000007,Stockport,Index of Multiple Deprivation,9,27332,7.773,2019
E01005906,E08000007,Stockport,Living Environment,10,30977,3.255,2019
E01005907,E08000007,Stockport,Barriers to Housing and Services,10,32258,4.393,2019
E01005907,E08000007,Stockport,Crime,9,28632,-0.943,2019
E01005907,E08000007,Stockport,"Education, Skills and Training",8,24309,7.65,2019
E01005907,E08000007,Stockport,Employment,6,19589,0.067,2019
E01005907,E08000007,Stockport,Health Deprivation and Disability,7,20972,-0.32,2019
E01005907,E08000007,Stockport,Income,9,26430,0.049,2019
E01005907,E08000007,Stockport,Income Deprivation Affecting Children,9,27494,0.049,2019
E01005907,E08000007,Stockport,Income Deprivation Affecting Older People,10,30083,0.044,2019
E01005907,E08000007,Stockport,Index of Multiple Deprivation,9,28692,6.672,2019
